CommitId;RefactoringType;RefactoringDetail
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Extract Method;Extract Method	public prepend(document D, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<D> extracted from public prepend(document D, replicateTo ReplicateTo) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Change Parameter Type;Change Parameter Type	replicateTo : ReplicateTo to persistTo : PersistTo in method public prepend(document D, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Rename Parameter;Rename Parameter	replicateTo : ReplicateTo to persistTo : PersistTo in method public prepend(document D, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Extract Method;Extract Method	public prepend(document D, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<D> extracted from public prepend(document D, persistTo PersistTo) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Change Parameter Type;Change Parameter Type	persistTo : PersistTo to replicateTo : ReplicateTo in method public prepend(document D, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Rename Parameter;Rename Parameter	persistTo : PersistTo to replicateTo : ReplicateTo in method public prepend(document D, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Extract Method;Extract Method	public prepend(document D, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<D> extracted from public prepend(document D, replicateTo ReplicateTo) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
94caa1816e69cb13b89fef9482e92eec2f41ecb1;Extract Method;Extract Method	public prepend(document D, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<D> extracted from public prepend(document D, persistTo PersistTo, replicateTo ReplicateTo) : Observable<D> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, initial long) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, initial long) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, initial long) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, expiry int, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, initial long) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, expiry int, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, initial long) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, initial long) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Change Parameter Type;Change Parameter Type	replicateTo : ReplicateTo to persistTo : PersistTo in method public counter(id String, delta long, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Rename Parameter;Rename Parameter	replicateTo : ReplicateTo to persistTo : PersistTo in method public counter(id String, delta long, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, expiry int, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, expiry int, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, persistTo PersistTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Change Parameter Type;Change Parameter Type	persistTo : PersistTo to replicateTo : ReplicateTo in method public counter(id String, delta long, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Rename Parameter;Rename Parameter	persistTo : PersistTo to replicateTo : ReplicateTo in method public counter(id String, delta long, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, persistTo PersistTo, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, expiry int, persistTo PersistTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, initial long, expiry int, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
057073ee4bb9549118f70876f00acbad5ec6b509;Extract Method;Extract Method	public counter(id String, delta long, replicateTo ReplicateTo, timeout long, timeUnit TimeUnit) : Observable<JsonLongDocument> extracted from public counter(id String, delta long, replicateTo ReplicateTo) : Observable<JsonLongDocument> in class com.couchbase.client.java.CouchbaseAsyncBucket
